ORIGEM,DESTINO,CUSTO_AGREGADO,CUSTO_FROTA,MELHOR_CUSTO,VENCEDOR
CAXIAS DO SUL/RS,Guarujá/SP,11874.5635944,16190.59,11874.5635944,AGREGADO
LAJEADO/RS,Guarujá/SP,14666.8277352,20041.22,14666.8277352,AGREGADO
SANTA CRUZ DO SUL/RS,Guarujá/SP,15167.859002400002,20624.19,15167.859002400002,AGREGADO
VENANCIO AIRES/RS,Guarujá/SP,14852.603373600003,20271.34,14852.603373600003,AGREGADO
ARARANGUA/SC,Guarujá/SP,10838.723671200001,14779.199999999999,10838.723671200001,AGREGADO
BARRA VELHA/SC,Guarujá/SP,7196.3952456000015,8911.529999999999,7196.3952456000015,AGREGADO
ITAJAI/SC,Guarujá/SP,7629.871735200001,9285.35,7629.871735200001,AGREGADO
JOINVILLE/SC,Guarujá/SP,6723.511802400002,8478.68,6723.511802400002,AGREGADO
NAVEGANTES/SC,Guarujá/SP,7579.205652000001,9245.99,7579.205652000001,AGREGADO
PORTO BELO/SC,Guarujá/SP,8035.2004008,9629.65,8035.2004008,AGREGADO
BARUERI/SP,Guarujá/SP,2148.2116840000003,1888.94,1888.94,FROTA
CAMPINAS/SP,Guarujá/SP,2976.2322392,2224.67,2224.67,FROTA
GUARULHOS/SP,Guarujá/SP,2200.703572,1378.67,1378.67,FROTA
JUNDIAÍ/SP,Guarujá/SP,2573.9792199999997,1985.6100000000001,1985.6100000000001,FROTA
LOUVEIRA/SP,Guarujá/SP,2748.9521799999998,2053.28,2053.28,FROTA
RIBEIRÃO PRETO/SP,Guarujá/SP,5625.306534400001,5774.68,5625.306534400001,AGREGADO
SALTO/SP,Guarujá/SP,2976.2322392,11756.99,2976.2322392,AGREGADO
ITANHAÉM/SP,Guarujá/SP,1715.9144816,1218.3200000000002,1218.3200000000002,FROTA
SÃO CAETANO DO SUL/SP,Guarujá/SP,1553.30362,1150.44,1150.44,FROTA
EMBU GUACU/SP,Guarujá/SP,2276.525188,1908.27,1908.27,FROTA
SÃO LOURENÇO DA SERRA/SP,Guarujá/SP,2229.865732,1917.94,1917.94,FROTA
NAZARÉ PAULISTA/SP,Guarujá/SP,2976.2322392,1990.44,1990.44,FROTA
JUQUIÁ/SP,Guarujá/SP,2748.9521799999998,2165.65,2165.65,FROTA
SALESÓPOLIS/SP,Guarujá/SP,1734.1090120000001,1555.73,1555.73,FROTA
JARINÚ/SP,Guarujá/SP,2719.7900200000004,2155.81,2155.81,FROTA
IBIÚNA/SP,Guarujá/SP,2527.3197640000003,2043.6100000000001,2043.6100000000001,FROTA
SÃO SEBASTIÃO/SP,Guarujá/SP,2218.200868,1884.1000000000001,1884.1000000000001,FROTA
ALUMÍNIO/SP,Guarujá/SP,2568.1467879999996,9560.79,2568.1467879999996,AGREGADO
TREMEMBÉ/SP,Guarujá/SP,3268.5131576000003,3994.14,3268.5131576000003,AGREGADO
TIETÊ/SP,Guarujá/SP,3555.0630776000003,4161.37,3555.0630776000003,AGREGADO
COSMÓPOLIS/SP,Guarujá/SP,3474.8291,4003.9700000000003,3474.8291,AGREGADO
SÃO LUIS DO PARAITINGA/SP,Guarujá/SP,2959.039244,4181.05,2959.039244,AGREGADO
CAMANDUCAIA/MG,Guarujá/SP,3514.9460888,2480.44,2480.44,FROTA
SÃO PEDRO/SP,Guarujá/SP,4040.507968000001,4574.54,4040.507968000001,AGREGADO
SÃO JOÃO DA BOA VISTA/SP,Guarujá/SP,4369.964300800001,4790.96,4369.964300800001,AGREGADO
SÃO MANUEL/SP,Guarujá/SP,4676.699507200001,5302.49,4676.699507200001,AGREGADO
SÃO JOSE DO RIO PARDO/SP,Guarujá/SP,4801.6657024000015,5164.77,4801.6657024000015,AGREGADO
PORTO REAL/RJ,Guarujá/SP,4869.829081600002,5341.84,4869.829081600002,AGREGADO
SÃO SIMAO/SP,Guarujá/SP,5119.761472000001,5420.54,5119.761472000001,AGREGADO
CURITIBA/PR,Guarujá/SP,5449.2178048000005,7327.73,5449.2178048000005,AGREGADO
SÃO SEBASTIAO DO PARAISO/SP,Guarujá/SP,6396.997044000001,7337.57,6396.997044000001,AGREGADO
SÃO JOAQUIM DA BARRA/SP,Guarujá/SP,6239.369229600001,7829.43,6239.369229600001,AGREGADO
PROMISSÃO/SP,Guarujá/SP,6830.473533600001,15254.78,6830.473533600001,AGREGADO
JUIZ DE FORA/MG,Guarujá/SP,7871.943021600001,8636.08,7871.943021600001,AGREGADO
ARAXA/MG,Guarujá/SP,8434.8995016,9639.49,8434.8995016,AGREGADO
SANTA LUZIA/MG,Guarujá/SP,8761.414260000001,14180.900000000001,8761.414260000001,AGREGADO
TRES LAGOAS/MS,Guarujá/SP,9144.224666400001,12570.08,9144.224666400001,AGREGADO
MARINGA/PR,Guarujá/SP,8761.414260000001,12293.93,8761.414260000001,AGREGADO
ITUMBIARA/GO,Guarujá/SP,10129.3985064,12968.95,10129.3985064,AGREGADO
HIDROLÂNDIA/GO,Guarujá/SP,12139.153140000002,15561.61,12139.153140000002,AGREGADO
APARECIDA DE GOIÂNIA/GO,Guarujá/SP,12330.558343200002,15822.4,12330.558343200002,AGREGADO
Itapecerica/MG,Guarujá/SP,7545.4282632,8832.83,7545.4282632,AGREGADO
Jaboti/PR,Guarujá/SP,7145.729162400002,8606.57,7145.729162400002,AGREGADO
Eloi Mendes/MG,Guarujá/SP,6193.3346944,5814.03,5814.03,FROTA
Cataguases/MG,Guarujá/SP,8727.636871200002,9590.3,8727.636871200002,AGREGADO
Paranaíba/MS,Guarujá/SP,9853.549831200002,13076.33,9853.549831200002,AGREGADO
Vargeão/SC,Guarujá/SP,9954.881997600001,13567.25,9954.881997600001,AGREGADO
Mandaguari/PR,Guarujá/SP,8406.751677600001,11803.02,8406.751677600001,AGREGADO
José Bonifácio/SP,Guarujá/SP,7410.318708000002,8822.99,7410.318708000002,AGREGADO
Palmeiras de Goiás/GO,Guarujá/SP,13580.3217288,16742.87,13580.3217288,AGREGADO
Batayporã/MS,Guarujá/SP,11052.647133600001,14625.789999999999,11052.647133600001,AGREGADO
Goianésia/GO,Guarujá/SP,14801.937290400001,18767.91,14801.937290400001,AGREGADO
Várzea Grande/MT,Guarujá/SP,20679.202941600004,25748.129999999997,20679.202941600004,AGREGADO
Mirassol d'Oeste/MT,Guarujá/SP,24034.4235624,30197.07,24034.4235624,AGREGADO
Canoas/RS,Guarujá/SP,13540.9147752,18507.11,13540.9147752,AGREGADO
Novo Hamburgo/RS,Guarujá/SP,13794.245191200003,18706.54,13794.245191200003,AGREGADO
Itajubá/MG,Guarujá/SP,4551.733312000001,5115.59,4551.733312000001,AGREGADO
Borá/SP,Guarujá/SP,7202.0248104,8911.529999999999,7202.0248104,AGREGADO
Lucélia/SP,Guarujá/SP,8327.937770400002,11358.130000000001,8327.937770400002,AGREGADO
Santos/SP,Guarujá/SP,1270.4181104000002,483.48,483.48,FROTA
Piracicaba/SP,Guarujá/SP,3675.414044,4240.07,3675.414044,AGREGADO
Rio de Janeiro/RJ,Guarujá/SP,6470.181386400002,8222.92,6470.181386400002,AGREGADO
Santo André/SP,Guarujá/SP,1471.649572,1158.31,1158.31,FROTA
Engenheiro Coelho/SP,Guarujá/SP,3749.9170232,4328.61,3749.9170232,AGREGADO
Bebedouro/SP,Guarujá/SP,6273.1466184,7849.11,6273.1466184,AGREGADO
Matão/SP,Guarujá/SP,5454.898086400002,5705.82,5454.898086400002,AGREGADO
Paranavaí/PR,Guarujá/SP,9673.403757600001,13367.82,9673.403757600001,AGREGADO
Apucarana/PR,Guarujá/SP,8249.123863200002,11618.92,8249.123863200002,AGREGADO
Taubaté/SP,Guarujá/SP,3119.5071992,1985.6100000000001,1985.6100000000001,FROTA
Anhanguera/SP,Guarujá/SP,2229.865732,12754.17,2229.865732,AGREGADO
Agudos/SP,Guarujá/SP,5284.489638400001,5814.03,5284.489638400001,AGREGADO
Itapetininga/SP,Guarujá/SP,3721.2620312,4407.3,3721.2620312,AGREGADO
Sorocaba/SP,Guarujá/SP,2964.7702424,2382.06,2382.06,FROTA
Itupeva/SP,Guarujá/SP,2766.4494760000002,2062.95,2062.95,FROTA
Vinhedo/SP,Guarujá/SP,2818.941364,2087.12,2087.12,FROTA
Angatuba/SP,Guarujá/SP,4182.515008,4849.98,4182.515008,AGREGADO
Betim/MG,Guarujá/SP,8192.828215200001,9373.88,8192.828215200001,AGREGADO
Osasco/SP,Guarujá/SP,2101.552228,1869.6000000000001,1869.6000000000001,FROTA
São Paulo/SP,Guarujá/SP,1763.2711720000002,1232.0900000000001,1232.0900000000001,FROTA
Cajamar/SP,Guarujá/SP,2387.341396,1975.94,1975.94,FROTA
Capivari/SP,Guarujá/SP,3320.0921432000005,4092.51,3320.0921432000005,AGREGADO
Cariacica/ES,Guarujá/SP,12178.560093600003,16482.079999999998,12178.560093600003,AGREGADO
Vitoria/ES,Guarujá/SP,12189.819223200002,16451.39,12189.819223200002,AGREGADO
Guarani/MG,Guarujá/SP,8868.3759912,,8868.3759912,AGREGADO
Anápolis/GO,Guarujá/SP,13349.509572000003,16911.62,13349.509572000003,AGREGADO
Araguari/MG,Guarujá/SP,8812.080343200001,11787.68,8812.080343200001,AGREGADO
Ibiraci/MG,Guarujá/SP,6858.6213576,8360.64,6858.6213576,AGREGADO
Itaguari/GO,Guarujá/SP,13940.613876000001,17908.8,13940.613876000001,AGREGADO
Uberaba/MG,Guarujá/SP,7337.134365600001,8813.16,7337.134365600001,AGREGADO
PARÁ DE MINAS/MG,Guarujá/SP,8722.0073064,9560.79,8722.0073064,AGREGADO
CORUMBAIBA/GO,Guarujá/SP,9791.624618400003,13076.33,9791.624618400003,AGREGADO
MORADA NOVA/CE,Guarujá/SP,33052.98637200001,44295.61,33052.98637200001,AGREGADO
GOVERNADOR VALADARES/MG,Guarujá/SP,12116.6348808,15776.380000000001,12116.6348808,AGREGADO
SAO BENTO DO UNA/PE,Guarujá/SP,30677.31002640001,40168.84,30677.31002640001,AGREGADO
IBIÁ/MG,Guarujá/SP,9436.962036000003,11956.43,9436.962036000003,AGREGADO
PARANAVAI/PR,Guarujá/SP,9673.403757600001,13367.82,9673.403757600001,AGREGADO
São Bernardo do Campo/SP,Guarujá/SP,1430.8225479999999,1032.4,1032.4,FROTA
MAUÁ/SP,Guarujá/SP,1570.8009160000001,1186.84,1186.84,FROTA
CABREÚVA/SP,Guarujá/SP,2935.5900039999997,2175.48,2175.48,FROTA
PATOS DE MINAS/MG,Guarujá/SP,10410.876746400001,12968.95,10410.876746400001,AGREGADO
PASSO FUNDO/RS,Guarujá/SP,11638.121872800002,16267.3,11638.121872800002,AGREGADO
PALMEIRA DOS INDIOS/AL,Guarujá/SP,28554.964096800002,38619.38,28554.964096800002,AGREGADO
ALAGOINHAS/BA,Guarujá/SP,23341.987092000003,31731.190000000002,23341.987092000003,AGREGADO
FEIRA DE SANTANA/BA,Guarujá/SP,22486.2932424,30534.58,22486.2932424,AGREGADO
ITAPETINGA/BA,Guarujá/SP,19108.554362400002,25518.019999999997,19108.554362400002,AGREGADO
SALVADOR/BA,Guarujá/SP,24163.903552800002,32283.469999999998,24163.903552800002,AGREGADO
VITORIA DA CONQUISTA/BA,Guarujá/SP,18078.344004000002,24367.43,18078.344004000002,AGREGADO
NOVA VENECIA/ES,Guarujá/SP,14914.528586400002,20133.28,14914.528586400002,AGREGADO
BELA VISTA DE GOIAS/GO,Guarujá/SP,12448.779204000002,15715.01,12448.779204000002,AGREGADO
GOIANIA/GO,Guarujá/SP,12673.961796000003,16113.890000000001,12673.961796000003,AGREGADO
ANTONIO CARLOS/MG,Guarujá/SP,9071.040324000001,11618.92,9071.040324000001,AGREGADO
CARANGOLA/MG,Guarujá/SP,10123.768941600001,12784.85,10123.768941600001,AGREGADO
CATUJI/MG,Guarujá/SP,14340.312976800002,18844.620000000003,14340.312976800002,AGREGADO
ITUIUTABA/MG,Guarujá/SP,9966.141127200002,12846.220000000001,9966.141127200002,AGREGADO
SAO LOURENCO/MG,Guarujá/SP,4937.992460800001,5440.21,4937.992460800001,AGREGADO
TOCANTINS/MG,Guarujá/SP,9138.595101600002,26806.68,9138.595101600002,AGREGADO
CONDE/PB,Guarujá/SP,32923.506381600004,44188.22,32923.506381600004,AGREGADO
SOUSA/PB,Guarujá/SP,30508.4230824,41411.47,30508.4230824,AGREGADO
BOM CONSELHO/PE,Guarujá/SP,28949.033632800005,39386.44,28949.033632800005,AGREGADO
JABOATAO DOS GUARARAPES/PE,Guarujá/SP,31386.63519120001,42485.350000000006,31386.63519120001,AGREGADO
PONTA GROSSA/PR,Guarujá/SP,6959.9535240000005,8665.59,6959.9535240000005,AGREGADO
RIBEIRAO CLARO/PR,Guarujá/SP,6244.457228800002,8006.5,6244.457228800002,AGREGADO
RIO AZUL/PR,Guarujá/SP,7748.092596000001,9383.71,7748.092596000001,AGREGADO
BARRA DO PIRAÍ/RJ,Guarujá/SP,5602.585408000001,7386.76,5602.585408000001,AGREGADO
BELFORD ROXO/RJ,Guarujá/SP,6176.2938496000015,7878.62,6176.2938496000015,AGREGADO
NATAL/RN,Guarujá/SP,34511.0436552,47057.020000000004,34511.0436552,AGREGADO
BOA VISTA DO SUL/RS,Guarujá/SP,13715.431284,17095.72,13715.431284,AGREGADO
CRUZ ALTA/RS,Guarujá/SP,13428.3234792,18691.2,13428.3234792,AGREGADO
NOVA PETROPOLIS/RS,Guarujá/SP,13236.918276000002,16712.19,13236.918276000002,AGREGADO
PORTO ALEGRE/RS,Guarujá/SP,13563.4330344,18522.449999999997,13563.4330344,AGREGADO
TAPEJARA/RS,Guarujá/SP,11322.866244,15239.44,11322.866244,AGREGADO
PINHALZINHO/SC,Guarujá/SP,11125.831476000001,2273.85,2273.85,FROTA
TREZE TILIAS/SC,Guarujá/SP,9667.774192800001,12907.58,9667.774192800001,AGREGADO
ITAPORANGA D'AJUDA/SE,Guarujá/SP,25610.701706400007,34799.43,25610.701706400007,AGREGADO
MURIBECA/SE,Guarujá/SP,26545.2094632,36149.45,26545.2094632,AGREGADO
PAULÍNIA/SP,Guarujá/SP,3239.8581656,2509.95,2509.95,FROTA
Bonito/PE,Guarujá/SP,30688.569156000005,20532.14,20532.14,FROTA
Nossa Senhora do Socorro/PR,Guarujá/SP,33570.9063336,35259.66,33570.9063336,AGREGADO
Santo Antonio da Platina/PR,Guarujá/SP,6503.9587752,8350.81,6503.9587752,AGREGADO
Tatuí/SP,Guarujá/SP,3446.1741079999997,4161.37,3446.1741079999997,AGREGADO
Matozinhos/MG,Guarujá/SP,9014.744676000002,11695.63,9014.744676000002,AGREGADO
Irati/PR,Guarujá/SP,7387.8004488000015,9059.09,7387.8004488000015,AGREGADO
Irati/SC,Guarujá/SP,11469.2349288,9059.09,9059.09,FROTA
Varginha/MG,Guarujá/SP,6068.368499200002,5676.31,5676.31,FROTA
Itaúba/MT,Guarujá/SP,27310.830276000008,33971.0,27310.830276000008,AGREGADO
Cacoal/RO,Guarujá/SP,30868.715229600002,40705.78,30868.715229600002,AGREGADO
Sete Lagoas/MG,Guarujá/SP,9059.781194400002,11772.34,9059.781194400002,AGREGADO
ILHA SOLTEIRA/SP,Guarujá/SP,9504.5168136,12846.220000000001,9504.5168136,AGREGADO
Cassilândia/MS,Guarujá/SP,10861.241930400001,14457.04,10861.241930400001,AGREGADO
Igarassu/PE,Guarujá/SP,31679.372560800006,43052.97,31679.372560800006,AGREGADO
Cuiabá/MT,Guarujá/SP,20611.648164000006,25640.75,20611.648164000006,AGREGADO
Sorriso/MT,Guarujá/SP,25239.150429600002,31178.910000000003,25239.150429600002,AGREGADO
Cerejeiras/RO,Guarujá/SP,30480.275258400005,39125.64,30480.275258400005,AGREGADO
Ariquemes/RO,Guarujá/SP,34094.45586000001,45031.99,34094.45586000001,AGREGADO
Cordeirópolis/SP,Guarujá/SP,3818.689004,4259.75,3818.689004,AGREGADO
Nova Lima/MG,Guarujá/SP,8767.043824800001,11235.4,8767.043824800001,AGREGADO
Extrema/MG,Guarujá/SP,3234.1271672000003,2244.34,2244.34,FROTA
Ibirité/MG,Guarujá/SP,8401.122112800002,9550.95,8401.122112800002,AGREGADO
Nova Veneza/GO,Guarujá/SP,13293.213924,14978.64,13293.213924,AGREGADO
Candeias/BA,Guarujá/SP,23251.914055200003,31608.46,23251.914055200003,AGREGADO
Rio Verde/GO,Guarujá/SP,12550.111370400002,16067.86,12550.111370400002,AGREGADO
Mário Campos/MG,Guarujá/SP,8215.346474400001,9364.05,8215.346474400001,AGREGADO
Barro Alto/GO,Guarujá/SP,15449.337242400003,19534.96,15449.337242400003,AGREGADO
Várzea da Palma/MG,Guarujá/SP,11959.007066400001,15346.83,11959.007066400001,AGREGADO
Três Pontas/MG,Guarujá/SP,6306.9240072,7327.73,6306.9240072,AGREGADO
São Carlos/SP,Guarujá/SP,4659.658662400002,4997.54,4659.658662400002,AGREGADO
Buritizeiro/MG,Guarujá/SP,12693.378164995203,16067.86,12693.378164995203,AGREGADO
Três Marias/MG,Guarujá/SP,11490.604756780802,14733.18,11490.604756780802,AGREGADO
Rural Pompeu/MG,Guarujá/SP,9761.354448470402,12125.18,9761.354448470402,AGREGADO
Pitangui/MG,Guarujá/SP,8363.167586918402,9541.11,8363.167586918402,AGREGADO
João Pinheiro/MG,Guarujá/SP,12138.5001104832,15270.12,12138.5001104832,AGREGADO
Tiros/MG,Guarujá/SP,10744.276462550402,13628.61,10744.276462550402,AGREGADO
Telêmaco Borba/PR,Guarujá/SP,8344.8264648,11496.189999999999,8344.8264648,AGREGADO
Dourados/MS,Guarujá/SP,13000.476554400002,17786.07,13000.476554400002,AGREGADO
Manhuaçu/MG,Guarujá/SP,10658.5775976,13490.55,10658.5775976,AGREGADO
Ipojuca/PE,Guarujá/SP,31026.34304400001,42178.53,31026.34304400001,AGREGADO
Maracanaú/CE,Guarujá/SP,34674.30103440001,49619.0,34674.30103440001,AGREGADO
Cachoeira de Minas/MG,Guarujá/SP,4540.3727488,4771.280000000001,4540.3727488,AGREGADO
Tamboré/SP,Guarujá/SP,2111.770648864,1864.77,1864.77,FROTA
Anchieta/SP,Guarujá/SP,1525.22045992,7947.4800000000005,1525.22045992,AGREGADO
Campinas ABOLIÇÃO/SP,Guarujá/SP,3007.0993965824,2224.67,2224.67,FROTA
Teotônio Vilela/SP,Guarujá/SP,6637.092353155201,37729.590000000004,6637.092353155201,AGREGADO
São Miguel/SP,Guarujá/SP,4151.472269056,47609.3,4151.472269056,AGREGADO
Pirituba/SP,Guarujá/SP,2256.572438128,1486.88,1486.88,FROTA
Campinas D. Pedro/SP,Guarujá/SP,2976.7365670592,2224.67,2224.67,FROTA
Santo Amaro/SP,Guarujá/SP,1688.70352888,31516.42,1688.70352888,AGREGADO
Fernão Dias/SP,Guarujá/SP,2903.8325364128,12109.84,2903.8325364128,AGREGADO
Ipiranga/SP,Guarujá/SP,1568.4562783360002,1168.1399999999999,1168.1399999999999,FROTA
Aricanduva/SP,Guarujá/SP,1728.008288128,18537.79,1728.008288128,AGREGADO
Peruíbe/SP,Guarujá/SP,1941.399477712,1486.88,1486.88,FROTA
Marechal Tito/SP,Guarujá/SP,2030.3965576,1408.18,1408.18,FROTA
Guaianases/SP,Guarujá/SP,1778.0447222559997,1301.93,1301.93,FROTA
Mongaguá/SP,Guarujá/SP,1379.345503168,1068.79,1068.79,FROTA
Radial Leste/SP,Guarujá/SP,2252.040638464,1288.17,1288.17,FROTA
Guarapiranga/SP,Guarujá/SP,5339.9916699136,1418.01,1418.01,FROTA
Guarujá Balsa/SP,Guarujá/SP,962.6415664960001,416.58,416.58,FROTA
São Bernardo/SP,Guarujá/SP,1432.957218112,2214.83,1432.957218112,AGREGADO
ARAPIRACA/AL,Guarujá/SP,27991.4221420608,37744.94,27991.4221420608,AGREGADO
BELO HORIZONTE/MG,Guarujá/SP,8544.7491995424,9669.0,8544.7491995424,AGREGADO
CAMPINA GRANDE DO SUL/PR,Guarujá/SP,5143.022225152002,5764.84,5143.022225152002,AGREGADO
CAMPOS DOS GOYTACAZES/RJ,Guarujá/SP,9409.399686739202,12784.85,9409.399686739202,AGREGADO
CAPAO DA CANOA/RS,Guarujá/SP,12131.187305808002,16558.78,12131.187305808002,AGREGADO
CARUARU/PE,Guarujá/SP,30697.233056227207,40859.18,30697.233056227207,AGREGADO
CRATO/CE,Guarujá/SP,29473.804774761604,40015.42,29473.804774761604,AGREGADO
CRICIUMA/SC,Guarujá/SP,10699.707198028802,14595.11,10699.707198028802,AGREGADO
ESCADA/PE,Guarujá/SP,11233.080315004801,41795.0,11233.080315004801,AGREGADO
FORTALEZA/CE,Guarujá/SP,34669.4258312832,49634.33,34669.4258312832,AGREGADO
GOIANESIA/GO,Guarujá/SP,14802.5115060096,18767.91,14802.5115060096,AGREGADO
HORTOLANDIA/SP,Guarujá/SP,3122.7222893023995,2401.74,2401.74,FROTA
ICARA/SC,Guarujá/SP,10548.3000527328,14380.330000000002,10548.3000527328,AGREGADO
IMPERATRIZ/MA,Guarujá/SP,28402.819478515208,37729.590000000004,28402.819478515208,AGREGADO
JAGUARÃO/RS,Guarujá/SP,17826.280240080003,24367.43,17826.280240080003,AGREGADO
MURIAÉ/MG,Guarujá/SP,9203.914941974403,11511.54,9203.914941974403,AGREGADO
PALHOÇA/SC,Guarujá/SP,8651.0691603552,11772.34,8651.0691603552,AGREGADO
SÃO JOSE DO BELMONTE/PE,Guarujá/SP,29175.235176028804,39325.07,29175.235176028804,AGREGADO
SÃO LUIS/MA,Guarujá/SP,35479.0810999488,48222.95,35479.0810999488,AGREGADO
ABREU E LIMA/PE,Guarujá/SP,31588.781604038406,42945.58,31588.781604038406,AGREGADO
ACARAU/CE,Guarujá/SP,37810.77365576641,49956.5,37810.77365576641,AGREGADO
AFRANIO/PE,Guarujá/SP,28512.534066902404,41304.08,28512.534066902404,AGREGADO
AGUA BOA/MT,Guarujá/SP,19630.229243721602,25686.77,19630.229243721602,AGREGADO
AGUAS LINDAS DE GOIAS/GO,Guarujá/SP,13709.362613145602,18323.010000000002,13709.362613145602,AGREGADO
AGUDO/RS,Guarujá/SP,16149.373625280003,5814.03,5814.03,FROTA
ALENQUER/PA,Guarujá/SP,43135.23856186561,54390.09,43135.23856186561,AGREGADO
ALEXANDRIA/RN,Guarujá/SP,31234.372352054404,42377.96,31234.372352054404,AGREGADO
ALFENAS/MG,Guarujá/SP,5988.719590604802,5656.63,5656.63,FROTA
ALMENARA/MG,Guarujá/SP,16594.801680950404,21974.21,16594.801680950404,AGREGADO
ALTA FLORESTA/MT,Guarujá/SP,29712.515210976002,37207.99,29712.515210976002,AGREGADO
ALTAMIRA/PA,Guarujá/SP,35312.828792275206,45522.9,35312.828792275206,AGREGADO
ANANINDEUA/PA,Guarujá/SP,34979.3727804768,46335.99,34979.3727804768,AGREGADO
ANAPOLIS/GO,Guarujá/SP,13353.196936944003,16911.62,13353.196936944003,AGREGADO
ANAPU/PA,Guarujá/SP,33770.558849232,43405.82,33770.558849232,AGREGADO
ANTONIO PRADO/RS,Guarujá/SP,11316.122025369601,15423.53,11316.122025369601,AGREGADO
ARACAJU/SE,Guarujá/SP,25902.752269094402,35275.0,25902.752269094402,AGREGADO
ARACATI/CE,Guarujá/SP,33823.673793120004,45737.67,33823.673793120004,AGREGADO
ARACRUZ/ES,Guarujá/SP,12993.315747974402,17586.63,12993.315747974402,AGREGADO
ARACUAI/MG,Guarujá/SP,15470.273593891203,19734.4,15470.273593891203,AGREGADO
ARAGUAINA/TO,Guarujá/SP,25754.531457475205,33602.82,25754.531457475205,AGREGADO
ARAGUATINS/TO,Guarujá/SP,28274.662435843205,37177.31,28274.662435843205,AGREGADO
ARARI/MA,Guarujá/SP,33730.32997917121,44939.93,33730.32997917121,AGREGADO
ARARIPINA/PE,Guarujá/SP,29961.488343820798,42822.850000000006,29961.488343820798,AGREGADO
ARCOS/MG,Guarujá/SP,7452.602369212802,,7452.602369212802,AGREGADO
ARCOVERDE/PE,Guarujá/SP,29129.151558576006,39248.369999999995,29129.151558576006,AGREGADO
ASCURRA/SC,Guarujá/SP,8392.3625099712,9541.11,8392.3625099712,AGREGADO
BACABAL/MA,Guarujá/SP,33552.2555854176,45446.19,33552.2555854176,AGREGADO
BAEPENDI/MG,Guarujá/SP,5105.430121523202,5587.78,5105.430121523202,AGREGADO
BAGE/RS,Guarujá/SP,17710.907939068802,24198.68,17710.907939068802,AGREGADO
BALNEARIO CAMBORIU/SC,Guarujá/SP,7733.089805808002,9393.56,7733.089805808002,AGREGADO
BALSAS/MA,Guarujá/SP,29971.159936147207,36901.159999999996,29971.159936147207,AGREGADO
BANANEIRAS/PB,Guarujá/SP,33276.969866697604,43559.229999999996,33276.969866697604,AGREGADO
BARBALHA/CE,Guarujá/SP,29229.3465528864,39739.28,29229.3465528864,AGREGADO
BARRA DO GARCAS/MT,Guarujá/SP,17094.448075209602,21391.25,17094.448075209602,AGREGADO
BARREIRAS/BA,Guarujá/SP,19651.182483907203,26515.2,19651.182483907203,AGREGADO
BELEM/PA,Guarujá/SP,35189.434361424006,45262.1,35189.434361424006,AGREGADO
BELEM DO BREJO DO CRUZ/PB,Guarujá/SP,32557.69726089601,43574.58,32557.69726089601,AGREGADO
BELMONTE/BA,Guarujá/SP,19327.1897705376,,19327.1897705376,AGREGADO
BENTO GONCALVES/RS,Guarujá/SP,12381.567829852802,16819.579999999998,12381.567829852802,AGREGADO
BLUMENAU/SC,Guarujá/SP,8030.595416793601,9580.460000000001,8030.595416793601,AGREGADO
BOA ESPERANCA/ES,Guarujá/SP,15223.625471308804,7681.88,7681.88,FROTA
BOA VISTA/RR,Guarujá/SP,56102.952337795214,75514.89,56102.952337795214,AGREGADO
BOCAIUVA/MG,Guarujá/SP,12949.331958192,16420.71,12949.331958192,AGREGADO
BOM DESPACHO/MG,Guarujá/SP,8555.496038745601,9698.51,8555.496038745601,AGREGADO
BOM JESUS DA LAPA/BA,Guarujá/SP,20354.872454342403,27435.670000000002,20354.872454342403,AGREGADO
BOM REPOUSO/MG,Guarujá/SP,4052.7092128768013,4367.95,4052.7092128768013,AGREGADO
BOM SUCESSO/MG,Guarujá/SP,7178.397526934401,8085.200000000001,7178.397526934401,AGREGADO
BRASILEIA/AC,Guarujá/SP,44973.798129897616,58501.53,44973.798129897616,AGREGADO
BREJO SANTO/CE,Guarujá/SP,29261.147964441607,39217.68,29261.147964441607,AGREGADO
BRUMADINHO/MG,Guarujá/SP,8328.7653164256,9265.67,8328.7653164256,AGREGADO
BRUMADO/BA,Guarujá/SP,18365.727657475203,24965.739999999998,18365.727657475203,AGREGADO
BRUSQUE/SC,Guarujá/SP,7980.312144,9570.62,7980.312144,AGREGADO
BUENOPOLIS/MG,Guarujá/SP,11615.5698362112,14901.93,11615.5698362112,AGREGADO
CABO DE SANTO AGOSTINHO/PE,Guarujá/SP,31011.548547705606,42147.84,31011.548547705606,AGREGADO
CABO FRIO/RJ,Guarujá/SP,8023.811791209603,9609.97,8023.811791209603,AGREGADO
CACADOR/SC,Guarujá/SP,8931.798668236801,12140.53,8931.798668236801,AGREGADO
CACERES/MT,Guarujá/SP,23182.079303856004,,23182.079303856004,AGREGADO
CACHOEIRA/BA,Guarujá/SP,22496.533420771204,30749.36,22496.533420771204,AGREGADO
CACHOEIRA DO SUL/RS,Guarujá/SP,15691.9095600672,21406.59,15691.9095600672,AGREGADO
CACHOEIRO DE ITAPEMIRIM/ES,Guarujá/SP,10761.733742995202,14641.14,10761.733742995202,AGREGADO
CAFELANDIA/PR,Guarujá/SP,11541.873203414403,8193.41,8193.41,FROTA
CAJAZEIRAS/PB,Guarujá/SP,30017.879694422405,40751.8,30017.879694422405,AGREGADO
